/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_06_902.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_06_902.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_06_902.jpg,0,0.130621,0,6.017988
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_06_970.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_06_970.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_06_970.jpg,0,0,0,5.986363
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_07_039.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_07_039.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_07_039.jpg,0,0,0,5.950244
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_07_112.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_07_112.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_07_112.jpg,0,0,0,5.902422
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_07_181.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_07_181.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_07_181.jpg,0,0,0,5.866807
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_07_249.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_07_249.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_07_249.jpg,0,0.1507587,0,5.87374
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_07_316.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_07_316.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_07_316.jpg,0,0.327045,0,6.024571
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_07_385.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_07_385.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_07_385.jpg,0,0.5591969,0,6.426425
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_07_452.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_07_452.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_07_452.jpg,0,0.4549584,0,6.773686
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_07_525.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_07_525.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_07_525.jpg,0,0.2362404,0,7.044024
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_07_598.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_07_598.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_07_598.jpg,0,0.04504108,0,7.092465
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_07_668.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_07_668.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_07_668.jpg,0,0.04716897,0,7.046832
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_07_741.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_07_741.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_07_741.jpg,0,0.2171581,0,7.111559
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_07_810.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_07_810.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_07_810.jpg,0,0.4718549,0,7.404404
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_07_884.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_07_884.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_07_884.jpg,0,0.6935878,0,7.927284
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_07_958.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_07_958.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_07_958.jpg,0,0.8858757,0,8.462843
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_08_026.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_08_026.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_08_026.jpg,0,1,0,9.341272
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_08_099.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_08_099.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_08_099.jpg,0,0.8918984,0,9.97355
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_08_169.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_08_169.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_08_169.jpg,0.04694836,0.6355121,0,10.621
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_08_243.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_08_243.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_08_243.jpg,0.04694836,0.4647491,0,10.95058
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_08_316.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_08_316.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_08_316.jpg,0.08920188,0.2191396,0,11.18435
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_08_384.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_08_384.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_08_384.jpg,0.1079812,0,0,11.18073
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_08_451.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_08_451.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_08_451.jpg,0.1079812,0,0,11.11354
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_08_526.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_08_526.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_08_526.jpg,0.1079812,0.1914096,0,11.14926
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_08_598.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_08_598.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_08_598.jpg,0.1220657,0,0,11.14612
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_08_667.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_08_667.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_08_667.jpg,0.1596244,0,0,11.05416
/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/center_2017_11_07_08_26_08_736.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/left_2017_11_07_08_26_08_736.jpg,/home/ilya/indeed/CarND-Behavioral-Cloning-P3/8_next_turn_track_2/IMG/right_2017_11_07_08_26_08_736.jpg,0.1643192,0,0,10.98594
